"Path","Bytes","SHA256","Extension","Category","GearCandidate","HashError"
"src/commands/audit.md","2071","F2628E4C3D5A946101A54F8406F4328AD902E06A0558BC18DEA219A4F0940021",".md","orchestration_asset","True",
"src/commands/complete-milestone.md","867","5B5E87176B1F160A81AC6BF7BC28B1CFA6490BF0EB6671100F12FC741D913958",".md","orchestration_asset","True",
"src/commands/config.md","3690","F017A19707D9B1A7A64BC38B80B92C948C01866E3E8532D184716EDF35D86634",".md","orchestration_asset","True",
"src/commands/consider-issues.md","1374","08653315645258BB3D1E852CBB66B9A8154DE7DD2C4F724CCA6B3112F44E95F8",".md","orchestration_asset","True",
"src/commands/discover.md","1529","184E56894F1624A525326A709FF8F8AF17A79DAA785C34EFC4D9C702176F311F",".md","orchestration_asset","True",
"src/commands/discuss-milestone.md","835","52F0D4C685AEAF2B25BA1140DCD797CB342E0CE305AAFE222649ED9D08589E48",".md","orchestration_asset","True",
"src/commands/discuss.md","847","B72C8DCB950AB8B114A18B6FCE2D0D487E69A9E1049BA02024F5AEED15FFB640",".md","orchestration_asset","True",
"src/commands/flows.md","2159","CD4B81273EC98DD1F2B19A89EF61F71020C5BF674ECD606991D3D89FA493D412",".md","orchestration_asset","True",
"src/commands/handoff.md","5941","568853F04F5120E8FBA1354448EF4D3A0FAA9CA48A49A7F99139B233097C459C",".md","orchestration_asset","True",
"src/commands/help.md","12886","35E616A406E5458E323DD2A039F6766B1B0F8BC262CDC9C026A6177826F61701",".md","orchestration_asset","True",
"src/commands/init.md","1839","59D24BA75D6A149288D3A7D666D29A336BEB89F6583864484CDE37DC6C959A3A",".md","orchestration_asset","True",
"src/commands/map-codebase.md","1167","CD9485B4781D0E0FE923FFA05363DD31428C196397EF15A32D812C86D0ECEF4C",".md","orchestration_asset","True",
"src/commands/milestone.md","823","3A723D60645A530B48DF68580BAA3A2476D2C01AD3AF96F7C6AE53EB0B66EB7A",".md","orchestration_asset","True",
"src/commands/pause.md","1240","27485195F6F1378B1F879D26FF54E7CB5F79AA9E8FC244989159702E774F1E31",".md","orchestration_asset","True",
"src/commands/plan-fix.md","5047","DDC355CE1E5EF40333B54D816A3FFF96735C2CCB50CD8CD4881EF1AE2B790E80",".md","orchestration_asset","True",
"src/commands/plan.md","870","540EB766CFC106E6ACB93817358A640245BA7C5C2DD4257B8DA020F76185D2D6",".md","orchestration_asset","True",
"src/commands/progress.md","4724","6399CD140B386BF8A3CB3C00F51619501782827D2375AC4CB4871151D203592F",".md","orchestration_asset","True",
"src/commands/register.md","1290","E8D2E602D51B38D58C3CFFE4BE3190CB7963B327A0BF21E07035B4F505DAC5D3",".md","orchestration_asset","True",
"src/commands/remove-phase.md","863","EE59529BD22470F9284DAB912BF4B6B59272AFF255A5D89F70AA5CCF4FD32823",".md","orchestration_asset","True",
"src/commands/research-phase.md","6183","AA9A8B65D50426969954B2E702D0BD7DACA4A87A544842B3E6ACCDDEEB6695DE",".md","orchestration_asset","True",
"src/commands/research.md","1466","31FFF417E38F21810DFA2FE83B708611ACA935137F4D505D94B8B103E618C12E",".md","orchestration_asset","True",
"src/commands/resume.md","1593","32B99E06620BEEA31C6414230328A68685C83139B3423718D3324C5F10B93D14",".md","orchestration_asset","True",
"src/commands/status.md","2184","AF57570DF89DE3F38380373F4B7B2729BCB411EE3C72F89248AD25FF8D7AD9D3",".md","orchestration_asset","True",
"src/commands/unify.md","2299","2CB3B051492B6A0638B1354A8D7BCD48AD316DF964304A8DCEB0FB44FF584B1B",".md","orchestration_asset","True",
"src/commands/verify.md","2187","A38A7A6A38190A80435B02AFBAB86FA7B25363D7C476DB9646E557686D62C32D",".md","orchestration_asset","True",
"src/references/checkpoints.md","8309","5763E3E1D81186B25CFF1630C7C691E47F31727DB4BEA3A949C472A58055558D",".md","documentation","True",
"src/references/context-management.md","6224","71376DDEB30008C86CAA732BA751E33099642D679AB0CE84D5FA614442CE4FA8",".md","documentation","True",
"src/references/extension-points.md","6421","B9BD6BEB40BB4B54AF4666CE8DF6679799136B6F7149BAF27BE8659E2BFE0F41",".md","documentation","True",
"src/references/git-strategy.md","5321","B2E72E6F7318B9A7BB24E6A2E282E4E59AAF039E88C0299A45566DDEC35E5351",".md","documentation","True",
"src/references/loop-phases.md","8097","F874B7C5EA476E9DB80D77040FA48AAFC6565EA884C65B279F8B36C99B7C7E3F",".md","documentation","True",
"src/references/plan-format.md","6244","3F34D4E2E91B2E42DBABE2398E21A34FE90D4C83FD52469D6CAB899016FB678E",".md","documentation","True",
"src/references/quality-principles.md","5143","08CC965D6E8F47851CC094CB9BEC7E4878BDD44018156346D39FAFB2AED93DCB",".md","documentation","True",
"src/references/research-quality-control.md","8067","D1E35B29125BD2FC9E1B2BB339E9E5EF06CCE9A9AFB652D97DABB8B6BA510F20",".md","documentation","True",
"src/references/sonarqube-integration.md","4658","F42C5EEA17394CC065D358C616D48FF51009490B2966FBFDB95CC27AFEA1B1E8",".md","documentation","True",
"src/references/specialized-workflow-integration.md","5853","7F7200FAF2F69B78349C4E17059747A73D51AC100727326C2E286687B87E82F5",".md","documentation","True",
"src/references/subagent-criteria.md","5497","9193F2E7EAC2E40E77CA6209DCD1A2A673763589BEDFF26EB181A71B42A69232",".md","documentation","True",
"src/references/tdd.md","6102","DE1EFB78FD8748B212890CFDA2B2162F44C8E2F165A9074B25F6AF9513BB91B5",".md","documentation","True",
"src/references/toml-sync.md","7760","9A3B87D08016FC2EAA0E67BE45286D1D6BC724A0482DB1F6B09C59D37813B8E2",".md","documentation","True",
"src/references/work-units.md","4626","04A36BC8DE55F7B5C3EF3CB5CD74F4295A10DC00BE8FD1643D8EBA93162BC35E",".md","documentation","True",
"src/rules/commands.md","2486","54C911F984C1574DEF29F71605AF1835C451EE19CEDDF4ABF78597BB75DCDDF0",".md","documentation","True",
"src/rules/references.md","2599","214ADED8443B0A9BA14D033D9335232D535896A8113C3BD0685D475D04E3B9C2",".md","documentation","True",
"src/rules/style.md","3187","70E1DAA31B3E9B9C8820F870849324EAA64443703998445E01DCA7F5D0E8675C",".md","documentation","True",
"src/rules/templates.md","1175","84D25224489E8E6AE0D300F1B886C628DEA9A186FD959B834E4E49322E57BFC9",".md","documentation","True",
"src/rules/workflows.md","3308","444667DAD0453CF01F380F540BC8656C13E4CF0FD26F2B57D3CA2113E65507F5",".md","documentation","True",
"src/templates/codebase/architecture.md","7501","D4415B8A8459D2F5AF9A1F2A374332FDB6DF088F91C26141FB088E0F877F052C",".md","orchestration_asset","True",
"src/templates/codebase/concerns.md","12188","D473D551B2CBD15CFE2D897A5F92600A4899BFA1C5F9619707CDA875BF686AAF",".md","orchestration_asset","True",
"src/templates/codebase/conventions.md","9121","8D63CAF7E122FF9D45B5706E9C1E9BCF5A594CF8CCE947939366734FDFC1DF86",".md","orchestration_asset","True",
"src/templates/codebase/integrations.md","8929","122AF04FFFBF8EB8049E0356AA1EEFE519FD95AB57BD3B65F94D7D205CBF0899",".md","orchestration_asset","True",
"src/templates/codebase/stack.md","4634","656FF82DE9C0481E9D080CE0B6A0B1CA361046FAE35D3B4C8290A7A7A70EB44A",".md","orchestration_asset","True",
"src/templates/codebase/structure.md","8013","0BA0E9F7D78078D14387DC51CB32B2063FAD427DDBD9BDE904925F712D2DCB4F",".md","orchestration_asset","True",
"src/templates/codebase/testing.md","11455","5FB2CEA88EDC18B413A6ABB6F2C069CF478E20202E839D9648ABF8071F77AA78",".md","orchestration_asset","True",
"src/templates/config.md","3742","3B82A8EAA82253F46A8B8184D38EAC1FB0145670BB689A59CC26AE9E7716B9E2",".md","orchestration_asset","True",
"src/templates/CONTEXT.md","2107","6A3941696CDA59B480ABC0EBE5A53630F17BD436E72FF66F10E3F1E2E3F13E84",".md","orchestration_asset","True",
"src/templates/DEBUG.md","4748","2C3C4FAADF1FC8F45980A2DB5B18288061D8022F72F7420BC4F733E9ECCE6C3D",".md","orchestration_asset","True",
"src/templates/DISCOVERY.md","3053","F5FABE380D76C56E8FBBCE83B7077397E856A64A1F4ED6D178DED031EFE7E1BA",".md","orchestration_asset","True",
"src/templates/HANDOFF.md","1460","E3A2D864115A14B543241D7A5E2D8DF7220110C2BECCF2EB4EE5E272D72613B1",".md","orchestration_asset","True",
"src/templates/ISSUES.md","2571","217C15E4359A0A3705558694DCF51CB0457BA8A956227B6B0235D7B72E2CB60A",".md","orchestration_asset","True",
"src/templates/ledger-toml.md","5620","267D35EF4C5386F62CE86DB11F0046B1A4E0CF943EB5E4EBFCB23FAACE34E3C8",".md","orchestration_asset","True",
"src/templates/milestone-archive.md","6067","70D42B9959CB8831C5009032519D09A782F94C57E82F211986EE68431C1AF31A",".md","orchestration_asset","True",
"src/templates/milestone-context.md","6361","75C67F99C1C026CB6E4BD4927D27DD762C379E4CA098D26C2879B64360C7B078",".md","orchestration_asset","True",
"src/templates/MILESTONES.md","4305","0702CDE68662DC0D5B8EBCDAED8871EB9B3A7C2FCEFC94F67B29F1F8C043DE8A",".md","orchestration_asset","True",
"src/templates/paul-json.md","5785","C99E99E0CFE3532D41B29C94C290718143C64F0704C340B0B2C27496CDF6E374",".md","orchestration_asset","True",
"src/templates/paul-toml.md","8595","C531F0C9927E9578AD898775701265AD040874C4DAD32CE2EDC82892E6756BBC",".md","orchestration_asset","True",
"src/templates/PLAN.md","9295","0C04B98C59408CE17A75441E532357247AD7FE7CD7FC7513F7A61AEB123869EF",".md","orchestration_asset","True",
"src/templates/PROJECT.md","7591","4D390CA6E300D4972D0DAA2B88A3D951AA7D7309EBA865B43476840199186EFE",".md","orchestration_asset","True",
"src/templates/RESEARCH.md","3152","CFB815187BE4DFFAC419FFA7AD890C27DFDDB09F6FAC67B49689A3918151537D",".md","orchestration_asset","True",
"src/templates/ROADMAP.md","7948","01CE6650E810C6A1C99E982B578742F5C83FDE37F82D43091307AFAE81B76630",".md","orchestration_asset","True",
"src/templates/SPECIAL-FLOWS.md","1870","5EE1ECCC492AEAB45D08D6A6321013C0890A2BDB91E5195A0B45AB7CBF0F8493",".md","orchestration_asset","True",
"src/templates/STATE.md","5822","FCC9B47D309083FDE6D83C23E85A98018ABB1EBF10013D9B05E26C3BF1F8B840",".md","orchestration_asset","True",
"src/templates/SUMMARY.md","6208","8D72F8C8DBE927104FCCA976E1BA87BB040D5F306EC492205E88C0CD0F2D1985",".md","orchestration_asset","True",
"src/templates/UAT-ISSUES.md","3934","AC282C333975E8244D739F25B6D57D7DB79E89C06D2D05FB50FEBEA68B243840",".md","orchestration_asset","True",
"src/workflows/apply-phase.md","18465","2C5B84D2844912F4E21B575557CB81B5BD1F978CB4894A8ED0C4CA880E860CDB",".md","orchestration_asset","True",
"src/workflows/audit-plan.md","12390","4A807F172AA66EC8231E1A8CD30DA25A1FC6663201F3CA85B9214FEE234E36D9",".md","orchestration_asset","True",
"src/workflows/complete-milestone.md","13382","3DCB8928EE8743A4CF3CA11459BE972F9DD3AC522ED009DAC1A27207C3AD7681",".md","orchestration_asset","True",
"src/workflows/configure-special-flows.md","6970","7836EEE315BA163A34312DABA9AB6F639E609A78DC2FB4F0A71BB28ED8DA15AD",".md","orchestration_asset","True",
"src/workflows/consider-issues.md","4512","519335AA9A386F9605690D4BF9D79632577D2526E8642C417476492F7CD25BA2",".md","orchestration_asset","True",
"src/workflows/create-milestone.md","7548","EDD378E98A82DC5996B69AF5386662428F1426E5A93BF78D9F2EC781C5FE301C",".md","orchestration_asset","True",
"src/workflows/debug.md","7808","3E71ED464C48ED801C0999F78EC0C4B050893D1230BE87F5B1C67813545584B6",".md","orchestration_asset","True",
"src/workflows/discovery.md","5187","AB15F1332312DB5AA5274184094CDB4654889DFEC40EDC5CB8AC35CACB94C96A",".md","orchestration_asset","True",
"src/workflows/discuss-milestone.md","7031","CCE416F20E08E046BE9A006969AF19DBA74045F5F72E751BACA33674D064C2AF",".md","orchestration_asset","True",
"src/workflows/discuss-phase.md","6613","DD9067BA9A326F502216814E1C6723FBFE9D1AA033E19711B0AD0DD401C4391F",".md","orchestration_asset","True",
"src/workflows/init-project.md","25678","9D5F50B2EEC594A861D091909D34E701A7F38E699802701CF84E06A356E5F33D",".md","orchestration_asset","True",
"src/workflows/map-codebase.md","15095","DCD639A58360341CF27AD06162FDB962FA69083B4E900C203317D56F32D1FA93",".md","orchestration_asset","True",
"src/workflows/pause-work.md","7312","2CF2D476FFE33BFD5FF2FE48596845C8F56C2170002F8CA1D85D6FAA5E3C0ADE",".md","orchestration_asset","True",
"src/workflows/phase-assumptions.md","4245","CCD51400CB8F06CCF8CAAF719F0E740F72F68F178D279BA9A6637476CD7D6E56",".md","orchestration_asset","True",
"src/workflows/plan-phase.md","14726","6366BFB8C20B01F565ABEC7B91AFFBA5F57084149E838030B2BF808D6E3C3370",".md","orchestration_asset","True",
"src/workflows/quality-gate.md","5811","5CD9C1F697EAFC236D5F0499078C438188C2F4CF5728459F373E03DA0956484B",".md","orchestration_asset","True",
"src/workflows/register-manifest.md","5793","4E9E8E7E424048D00AF25F80F637B7EAA6139F9B66BEFB23C4DE1296CCF6FE43",".md","orchestration_asset","True",
"src/workflows/research.md","6892","CFB2504E8AB721BE9D0783B2A4A1EEF8D18A5149FFF0E74E873A7DD91B12007C",".md","orchestration_asset","True",
"src/workflows/resume-project.md","6309","2C5551CE35A1A09FAEE253D32499094B0F6D9DF00DA20DAAD231B4E29F76A1AB",".md","orchestration_asset","True",
"src/workflows/roadmap-management.md","8438","94041381A8ECC7959C7B16F603160E43DDFCCB6260115F0C0F4A2FF883C8ACA0",".md","orchestration_asset","True",
"src/workflows/transition-phase.md","11850","D74EFC154ACF129CD48AB31D9E553D2C6F5D19357391B286668CF00A9C12FEF9",".md","orchestration_asset","True",
"src/workflows/unify-phase.md","9500","5D30A21EBF120929D7636BA2FF322D9525218493C999F3A5FA838A75BCCD41E7",".md","orchestration_asset","True",
"src/workflows/verify-work.md","7242","CD7F66E1E3508890ABAB4CB4E5AB0BFA4EB93FC75162E25B7975495AFAC5FC39",".md","orchestration_asset","True",
