"Path","Category","AnalysisStatus","Evidence","Notes"
"src/commands/discuss.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 B72C8DCB950AB8B114A18B6FCE2D0D487E69A9E1049BA02024F5AEED15FFB640; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/commands/flows.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 CD4B81273EC98DD1F2B19A89EF61F71020C5BF674ECD606991D3D89FA493D412; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/commands/handoff.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 568853F04F5120E8FBA1354448EF4D3A0FAA9CA48A49A7F99139B233097C459C; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/commands/help.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 35E616A406E5458E323DD2A039F6766B1B0F8BC262CDC9C026A6177826F61701; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/commands/init.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 59D24BA75D6A149288D3A7D666D29A336BEB89F6583864484CDE37DC6C959A3A; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/commands/map-codebase.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 CD9485B4781D0E0FE923FFA05363DD31428C196397EF15A32D812C86D0ECEF4C; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/commands/milestone.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 3A723D60645A530B48DF68580BAA3A2476D2C01AD3AF96F7C6AE53EB0B66EB7A; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/commands/pause.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 27485195F6F1378B1F879D26FF54E7CB5F79AA9E8FC244989159702E774F1E31; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/commands/plan-fix.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 DDC355CE1E5EF40333B54D816A3FFF96735C2CCB50CD8CD4881EF1AE2B790E80; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/commands/plan.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 540EB766CFC106E6ACB93817358A640245BA7C5C2DD4257B8DA020F76185D2D6; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/commands/progress.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 6399CD140B386BF8A3CB3C00F51619501782827D2375AC4CB4871151D203592F; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/commands/register.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 E8D2E602D51B38D58C3CFFE4BE3190CB7963B327A0BF21E07035B4F505DAC5D3; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/commands/remove-phase.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 EE59529BD22470F9284DAB912BF4B6B59272AFF255A5D89F70AA5CCF4FD32823; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/commands/research-phase.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 AA9A8B65D50426969954B2E702D0BD7DACA4A87A544842B3E6ACCDDEEB6695DE; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/commands/research.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 31FFF417E38F21810DFA2FE83B708611ACA935137F4D505D94B8B103E618C12E; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/commands/resume.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 32B99E06620BEEA31C6414230328A68685C83139B3423718D3324C5F10B93D14; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/commands/status.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 AF57570DF89DE3F38380373F4B7B2729BCB411EE3C72F89248AD25FF8D7AD9D3; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/commands/unify.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 2CB3B051492B6A0638B1354A8D7BCD48AD316DF964304A8DCEB0FB44FF584B1B; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/commands/verify.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 A38A7A6A38190A80435B02AFBAB86FA7B25363D7C476DB9646E557686D62C32D; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/references/checkpoints.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 5763E3E1D81186B25CFF1630C7C691E47F31727DB4BEA3A949C472A58055558D; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/references/context-management.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 71376DDEB30008C86CAA732BA751E33099642D679AB0CE84D5FA614442CE4FA8; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/references/extension-points.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 B9BD6BEB40BB4B54AF4666CE8DF6679799136B6F7149BAF27BE8659E2BFE0F41; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/references/git-strategy.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 B2E72E6F7318B9A7BB24E6A2E282E4E59AAF039E88C0299A45566DDEC35E5351; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/references/loop-phases.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 F874B7C5EA476E9DB80D77040FA48AAFC6565EA884C65B279F8B36C99B7C7E3F; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/references/plan-format.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 3F34D4E2E91B2E42DBABE2398E21A34FE90D4C83FD52469D6CAB899016FB678E; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/references/quality-principles.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 08CC965D6E8F47851CC094CB9BEC7E4878BDD44018156346D39FAFB2AED93DCB; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/references/research-quality-control.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 D1E35B29125BD2FC9E1B2BB339E9E5EF06CCE9A9AFB652D97DABB8B6BA510F20; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/references/sonarqube-integration.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 F42C5EEA17394CC065D358C616D48FF51009490B2966FBFDB95CC27AFEA1B1E8; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/references/specialized-workflow-integration.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 7F7200FAF2F69B78349C4E17059747A73D51AC100727326C2E286687B87E82F5; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/references/subagent-criteria.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 9193F2E7EAC2E40E77CA6209DCD1A2A673763589BEDFF26EB181A71B42A69232; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/references/tdd.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 DE1EFB78FD8748B212890CFDA2B2162F44C8E2F165A9074B25F6AF9513BB91B5; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/references/toml-sync.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 9A3B87D08016FC2EAA0E67BE45286D1D6BC724A0482DB1F6B09C59D37813B8E2; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/references/work-units.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 04A36BC8DE55F7B5C3EF3CB5CD74F4295A10DC00BE8FD1643D8EBA93162BC35E; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/rules/commands.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 54C911F984C1574DEF29F71605AF1835C451EE19CEDDF4ABF78597BB75DCDDF0; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/rules/references.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 214ADED8443B0A9BA14D033D9335232D535896A8113C3BD0685D475D04E3B9C2; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/rules/style.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 70E1DAA31B3E9B9C8820F870849324EAA64443703998445E01DCA7F5D0E8675C; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/rules/templates.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 84D25224489E8E6AE0D300F1B886C628DEA9A186FD959B834E4E49322E57BFC9; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/rules/workflows.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 444667DAD0453CF01F380F540BC8656C13E4CF0FD26F2B57D3CA2113E65507F5; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/codebase/architecture.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 D4415B8A8459D2F5AF9A1F2A374332FDB6DF088F91C26141FB088E0F877F052C; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/codebase/concerns.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 D473D551B2CBD15CFE2D897A5F92600A4899BFA1C5F9619707CDA875BF686AAF; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/codebase/conventions.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 8D63CAF7E122FF9D45B5706E9C1E9BCF5A594CF8CCE947939366734FDFC1DF86; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/codebase/integrations.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 122AF04FFFBF8EB8049E0356AA1EEFE519FD95AB57BD3B65F94D7D205CBF0899; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/codebase/stack.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 656FF82DE9C0481E9D080CE0B6A0B1CA361046FAE35D3B4C8290A7A7A70EB44A; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/codebase/structure.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 0BA0E9F7D78078D14387DC51CB32B2063FAD427DDBD9BDE904925F712D2DCB4F; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/codebase/testing.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 5FB2CEA88EDC18B413A6ABB6F2C069CF478E20202E839D9648ABF8071F77AA78; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/config.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 3B82A8EAA82253F46A8B8184D38EAC1FB0145670BB689A59CC26AE9E7716B9E2; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/CONTEXT.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 6A3941696CDA59B480ABC0EBE5A53630F17BD436E72FF66F10E3F1E2E3F13E84; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/DEBUG.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 2C3C4FAADF1FC8F45980A2DB5B18288061D8022F72F7420BC4F733E9ECCE6C3D; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/DISCOVERY.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 F5FABE380D76C56E8FBBCE83B7077397E856A64A1F4ED6D178DED031EFE7E1BA; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/HANDOFF.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 E3A2D864115A14B543241D7A5E2D8DF7220110C2BECCF2EB4EE5E272D72613B1; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/ISSUES.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 217C15E4359A0A3705558694DCF51CB0457BA8A956227B6B0235D7B72E2CB60A; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/ledger-toml.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 267D35EF4C5386F62CE86DB11F0046B1A4E0CF943EB5E4EBFCB23FAACE34E3C8; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/milestone-archive.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 70D42B9959CB8831C5009032519D09A782F94C57E82F211986EE68431C1AF31A; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/milestone-context.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 75C67F99C1C026CB6E4BD4927D27DD762C379E4CA098D26C2879B64360C7B078; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/MILESTONES.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 0702CDE68662DC0D5B8EBCDAED8871EB9B3A7C2FCEFC94F67B29F1F8C043DE8A; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/paul-json.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 C99E99E0CFE3532D41B29C94C290718143C64F0704C340B0B2C27496CDF6E374; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/paul-toml.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 C531F0C9927E9578AD898775701265AD040874C4DAD32CE2EDC82892E6756BBC; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/PLAN.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 0C04B98C59408CE17A75441E532357247AD7FE7CD7FC7513F7A61AEB123869EF; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/PROJECT.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 4D390CA6E300D4972D0DAA2B88A3D951AA7D7309EBA865B43476840199186EFE; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/RESEARCH.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 CFB815187BE4DFFAC419FFA7AD890C27DFDDB09F6FAC67B49689A3918151537D; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/ROADMAP.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 01CE6650E810C6A1C99E982B578742F5C83FDE37F82D43091307AFAE81B76630; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/SPECIAL-FLOWS.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 5EE1ECCC492AEAB45D08D6A6321013C0890A2BDB91E5195A0B45AB7CBF0F8493; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/STATE.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 FCC9B47D309083FDE6D83C23E85A98018ABB1EBF10013D9B05E26C3BF1F8B840; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/SUMMARY.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 8D72F8C8DBE927104FCCA976E1BA87BB040D5F306EC492205E88C0CD0F2D1985; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/templates/UAT-ISSUES.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 AC282C333975E8244D739F25B6D57D7DB79E89C06D2D05FB50FEBEA68B243840; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/apply-phase.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 2C5B84D2844912F4E21B575557CB81B5BD1F978CB4894A8ED0C4CA880E860CDB; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/audit-plan.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 4A807F172AA66EC8231E1A8CD30DA25A1FC6663201F3CA85B9214FEE234E36D9; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/complete-milestone.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 3DCB8928EE8743A4CF3CA11459BE972F9DD3AC522ED009DAC1A27207C3AD7681; covered by the pinned full-file census and the report's exhaustive semantic traversal."
