"Path","Category","AnalysisStatus","Evidence","Notes"
".github/skills/add-community-extension/SKILL.md","skill","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 3061DC39DFD4B3488BE5F5D5A02938BFBFD15C80B2EAFC8B9737E394ECE1A3F6; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/add-community-bundle.lock.yml","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 77AE0B1455350E359289829355997970F596EE08F66E9675B7AF121BD8441950; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/add-community-bundle.md","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 59F8FC59540F48DB71EC7A59C606C3E9CC9DE68CED5AEC89E42B26C59DBBF44B; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/add-community-extension.lock.yml","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 E8CDAD6A6D06065ED8FEC96DB9A768B3C1ED0A3DFD303972FA18949A622F8D76; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/add-community-extension.md","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 92EFA20FDBA35294A1E8F7CEA7D30C76FC37BCC36BCF151EEFF5DA9D9877C80E; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/add-community-preset.lock.yml","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 2BEB8D14884D5ECBBE47BBE31BEF70D5005E924395815884B2799FEDF7425727; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/add-community-preset.md","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 6ABE5FA34E6BDE323127E8A7DA5F01960BF16801B5449269BEC585BF752C2189; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/bug-assess.lock.yml","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 92AF10840F3BB0DB49267575DA023E542D42DD4AB4B539D3E0152A3A765599F0; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/bug-assess.md","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 43AD4BD516DA3302CCF2C2F182E2AA19E4251556D541DD9144121268B148FC37; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/bug-fix.lock.yml","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 8B05C2AF59B8D53E2AB07EE9BA3B53FBA61F031211C6C650F4E4F5FBF8BA6CB8; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/bug-fix.md","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 6EE96D3AA1873FCFFCFC56328A4785BB906F325E5FD089E13E1E781053C8094D; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/bug-test.lock.yml","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 8567F04AB41523FB5B6BB284FA348A220FD221736743F36E99713036DBBD804A; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/bug-test.md","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 F5559BEC862DA042CD6F18F3461306C96EBB6118AB1072EDB68579F057492263; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/catalog-assign.yml","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 4E4C2AAA8F53ACB47AB147980D472F80C133A75E84DE695337FF8F08651F4A5F; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/codeql.yml","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 2E98813C6A51356258591B8D82BE69D4EB510835578413E4BD254BFD61C9F691; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/docs.yml","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 A0F819BC20D30C809773DE3EF59348B93B6B984D207E724EAF55AF7CEEC83E84; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/lint.yml","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 A8E2E8A992638ADF7582F02657A8BE3A67B088FB9EC3BED3017FD45B714F12FA; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/publish-pypi.yml","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 BF1AFFC8A027645FC744AFDDAE3AEF00EC25712C9282FCCBC56D8C937D316AD8; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/RELEASE-PROCESS.md","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 8AA17F3ED82504EFD237FD2737F7A87A2A175C1EB2EC6D8840D710867F2F37FE; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/release-trigger.yml","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 3D90110C406AF5E663AE38BFA6B6BC4055E85DBA08E13B7ACAFA27DCF1947478; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/release.yml","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 0CA2AD66D348A8E7C0F3AFA80C92D14421B5E4550B786F8960412D9F37B726A0; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/security.yml","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 2B80F481D3C0DF725BAE538E4A92C909364D97238B681DF0C188B09359E764D0; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/stale.yml","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 9CDC830158B9AC59C506F89C64338ECBAE12D9025C0524F882448FA795AC32F1; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".github/workflows/test.yml","workflow","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 1529F471E018A42A6D5720962F9E292961A395C9734184CF7A9C15718BEE9712; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".gitignore","source_or_other","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 40F47B32E216928C8B50F03755B578043A95784E15F2034B12289D9CCBA600B0; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".markdownlint-cli2.jsonc","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 FD3174AA2A7945683B4C51B81D96FB403BB9364C85128292F305CEDB6C6AAB1A; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".pre-commit-config.yaml","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 ABF05FC95AB601C8EA00BF1837315C097672DB606CF6E3DC92F7E8928EF80E99; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".specify/memory/constitution.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 93218A57CCDB45D6A6F92F1C949B5131A6D8649EB8F7C005974D3397A2863302; covered by the pinned full-file census and the report's exhaustive semantic traversal."
".zenodo.json","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 AF2E800A43952851AACE57FF7CACFAFA99BB847020F95305ECBFA50C5892FB2E; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"AGENTS.md","agent_instruction","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 E740541B2944BA60E081260154B2EB4F2275BDA0B95212CB9FA9EA6E948A9B1C; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"bundles/catalog.community.json","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 B556387CFD62722BA054D9ECD696A7BACD6464F299106391B6ED65F5BFFC246F; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"CHANGELOG.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 F3E2D6C9D33C2BDD9236536454FF58CF0B95018D3BC4C5A81C614F299197A070; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"CITATION.cff","source_or_other","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 3E5C9371857D9FCF241B401717C56FE96D98D724D00D32981D7B6C4427BA4111; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"CODE_OF_CONDUCT.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 3B90B6C1B812CB0194BB2A98FF8C13D4353F4430937DCE45D3A25BEF069FE507; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"CONTRIBUTING.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 98187B9F054ADD66B0E49E7E52692ED12C06F79B6497269F1C7879ECF92E5CD3; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"DEVELOPMENT.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 C9F4458B35F38E052AB305B252EF54ACB7A7984B47CE42286192456EF2F62F9B; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/.gitignore","source_or_other","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 1BCAF861E7AD4BE27CAFEC340E1FAB63960519464D133E432C1D7E3798F6F4E5; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/community/bundles.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 0332543BAE3EF3F440763912FFE2413C209A0DE124F1D84507F798BC0E12A6B8; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/community/extensions.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 B2715E051C817101219865CECF2A4DE34C598A10A2BC723AA6CBDA71F567C851; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/community/friends.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 882C907698FA9CA1A864876A61DD14F2E513B4341069C2E762F6339B64A1A808; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/community/overview.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 CD078EB0423430EB20645BB68C74B3C85F324E69870AE6E0DB22C5A1C7B7DB40; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/community/presets.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 73B76824B9FE65E84E0F6FA2E9319186E7A61058A4DE89B9DB96AA2ACB6B7F25; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/community/walkthroughs.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 BAE7FA63E8251EBCCFCB498D9FADE3A67561716621E4C171DBE0888A0580B9AE; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/concepts/complex-features.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 FA0B7411E2E1DC8DD6FEAAD6CC18C75FD21913EB6390E843786BF760BBFCA89F; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/concepts/sdd.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 269CD82AD469BA53D5F9CBDE4C9087DD92793003DF8C5C2F3320C25BCF19A7A8; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/concepts/spec-of-specs.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 95B067A664D2D3C92C5F9E8D9668DDE7C8FB59834F7DBA8F51605997A854C5AF; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/concepts/spec-persistence.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 8F532DEFB5AD6019E1E4D839DE8FDB9F70E84A0E6609CF8F7B5E22BCCE0F4CC2; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/docfx.json","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 52152A3ABCE4695AC4267E336100411679C974F7CB24BDBC954FB58AC885F9DF; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/guides/evolving-specs.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 9799F6E02F19EA7EAC53D2482EC2E25BCAF19C718951D83D16D48306938850FC; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/guides/monorepo.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 EB3F39C296B839B8F7DF1335D737E801798A4D431FFC0A628538CD2600EB8D94; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/index.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 3B1344A0127F396850BCEBB5326B5230FE712D2110EEC409EE4AB857D4F0C183; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/install/air-gapped.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 EF4A8A5B5566EC3978CCE34C05F040088A88AC4798970899A93A42861F413A46; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/install/one-time.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 1A128E9FDB0D75BE4BC9B48740C68F3EB3729385F92F71237B52AD5864F3A660; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/install/pipx.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 845F76BB308861871CE4608A7FA9DEA58FE2E4ADBB68D1379C5D4834ECB2E0F2; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/install/pypi.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 D4DFD623FAB6DAC3911C2B6990B5D2D8D3EB5D8E90BA7729980516C79682ADC6; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/install/uv.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 BC1DF5E89C9548FAE683EB3B4E19B4E93B6C352032F93005F42D7CBC122CEE6D; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/installation.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 6BB0FEA12B9350269D63162168E890EB371A2A691D7E902A0D9B5998B4140AF0; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/local-development.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 032645A292DE423D6CF06928BDAA78259DC35B37F2ABC7F170DAAD5E2DA642B9; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/quickstart.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 000F50FD14FC71FA77BDF6D0380C8D565056E9DDE9E731A650931AF575C4EFEF; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/README.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 89BE3CCB208C8DDED19D9E6909D70F91A2B38B6DD5D3E79D5057B5E4337A7199; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/reference/agentic-bugfix.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 1585DB643374EBDEC28D26666CE0B5C18C8532C04E23A38AECE726DD77B2F0B5; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/reference/agentic-sdd.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 AD95DE2FFADDC28C37CA634AC6C1FBE166C02C45499930210697C4AE3C8380DE; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/reference/authentication.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 6EE583AFFD3AED4B0768699437A02FDB9FC728E925638D56DE139D48BD8A978A; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/reference/bundles.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 1A7283663E7065052D78EE0AD5C74441A835EF4303A4197EBFA18D25F39A80DC; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/reference/core.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 9FF68240A1EBB291E647A17F61B5E20FAB15A33E3BD69C311BD9EE617BAD87C6; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/reference/extensions.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 1738C92F59F1C2457074D29884013E8A205144ED8F9CBE13268796DD626F87C0; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/reference/integrations.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 F45974CCE53697F7686E2533939E64E8F8922C4144263D2103DEC93D210B986F; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/reference/overview.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 3CEAF0ACFCDB3C3B980CA34832834BE5ED1D968A90C2B897B50A2AD07F011150; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/reference/presets.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 147922F90CA611E94A766D7493DF5134EEB053981A6C78222A6B923DCFF49E2C; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/reference/workflows.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 23443637A08A0C3610B52578916B57DAEBC3675CED8472A269ACF53F33E2C0B0; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/template/public/main.css","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\01-github-spec-kit.md","SHA-256 F775A4FFBAA5FA2CD0D3AFF9987AF54D4AB9D877DA48879882FE51F85B934F91; covered by the pinned full-file census and the report's exhaustive semantic traversal."
